Time period,Source,Sink,Flow,TransCap
15.0,3.0,1.0,706.3905999850734,990.0
15.0,3.0,2.0,640.4986921374739,800.0
15.0,3.0,3.0,0.0,0.0
15.0,3.0,4.0,0.0,0.0
15.0,3.0,5.0,0.0,0.0
15.0,3.0,6.0,0.0,0.0
15.0,3.0,7.0,-134.8518267955916,1300.0
15.0,3.0,8.0,0.0,0.0
15.0,3.0,9.0,0.0,0.0
15.0,3.0,10.0,0.0,0.0
15.0,4.0,1.0,0.0,0.0
15.0,4.0,2.0,237.73575685733238,1195.0
15.0,4.0,3.0,0.0,0.0
15.0,4.0,4.0,0.0,0.0
15.0,4.0,5.0,5.702732918400784,753.0
15.0,4.0,6.0,-57.61476207573321,1500.0
15.0,4.0,7.0,0.0,0.0
15.0,4.0,8.0,0.0,0.0
15.0,4.0,9.0,0.0,0.0
15.0,4.0,10.0,0.0,0.0
15.0,5.0,1.0,0.0,0.0
15.0,5.0,2.0,0.0,0.0
15.0,5.0,3.0,0.0,0.0
15.0,5.0,4.0,-5.702732918400784,753.0
15.0,5.0,5.0,0.0,0.0
15.0,5.0,6.0,-63.31749499413406,870.0
15.0,5.0,7.0,0.0,0.0
15.0,5.0,8.0,33.964134502932836,740.0
15.0,5.0,9.0,394.83846560960205,450.0
15.0,5.0,10.0,0.0,0.0
15.0,6.0,1.0,0.0,0.0
15.0,6.0,2.0,295.3505189330656,1100.0
15.0,6.0,3.0,0.0,0.0
15.0,6.0,4.0,57.61476207573321,1500.0
15.0,6.0,5.0,63.31749499413406,870.0
15.0,6.0,6.0,0.0,0.0
15.0,6.0,7.0,-480.0,480.0
15.0,6.0,8.0,97.28162949706717,621.0
15.0,6.0,9.0,0.0,0.0
15.0,6.0,10.0,0.0,0.0
15.0,7.0,1.0,0.0,0.0
15.0,7.0,2.0,0.0,0.0
15.0,7.0,3.0,134.8518267955916,1300.0
15.0,7.0,4.0,0.0,0.0
15.0,7.0,5.0,0.0,0.0
15.0,7.0,6.0,480.0,480.0
15.0,7.0,7.0,0.0,0.0
15.0,7.0,8.0,0.0,0.0
15.0,7.0,9.0,0.0,0.0
15.0,7.0,10.0,0.0,0.0
15.0,8.0,1.0,0.0,0.0
15.0,8.0,2.0,0.0,0.0
15.0,8.0,3.0,0.0,0.0
15.0,8.0,4.0,0.0,0.0
15.0,8.0,5.0,-33.964134502932836,740.0
15.0,8.0,6.0,-97.28162949706717,621.0
15.0,8.0,7.0,0.0,0.0
15.0,8.0,8.0,0.0,0.0
15.0,8.0,9.0,0.0,0.0
15.0,8.0,10.0,0.0,0.0
15.0,9.0,1.0,0.0,0.0
15.0,9.0,2.0,0.0,0.0
15.0,9.0,3.0,0.0,0.0
15.0,9.0,4.0,0.0,0.0
15.0,9.0,5.0,-394.83846560960205,450.0
15.0,9.0,6.0,0.0,0.0
15.0,9.0,7.0,0.0,0.0
15.0,9.0,8.0,0.0,0.0
15.0,9.0,9.0,0.0,0.0
15.0,9.0,10.0,136.3316850096021,1200.0
15.0,10.0,1.0,-233.24521883267292,1200.0
15.0,10.0,2.0,-299.13712668027244,1200.0
15.0,10.0,3.0,0.0,0.0
15.0,10.0,4.0,0.0,0.0
15.0,10.0,5.0,0.0,0.0
15.0,10.0,6.0,0.0,0.0
15.0,10.0,7.0,0.0,0.0
15.0,10.0,8.0,0.0,0.0
15.0,10.0,9.0,-136.3316850096021,1200.0
15.0,10.0,10.0,0.0,0.0
16.0,1.0,1.0,0.0,0.0
16.0,1.0,2.0,-26.887420072923668,300.0
16.0,1.0,3.0,-563.3149271804738,990.0
16.0,1.0,4.0,0.0,0.0
16.0,1.0,5.0,0.0,0.0
16.0,1.0,6.0,0.0,0.0
16.0,1.0,7.0,0.0,0.0
16.0,1.0,8.0,0.0,0.0
16.0,1.0,9.0,0.0,0.0
16.0,1.0,10.0,225.64289599429875,1200.0
16.0,2.0,1.0,26.887420072923668,300.0
16.0,2.0,2.0,0.0,0.0
16.0,2.0,3.0,-536.4275071075502,800.0
16.0,2.0,4.0,-231.5280741250457,1195.0
16.0,2.0,5.0,0.0,0.0
16.0,2.0,6.0,-289.90237160755015,1100.0
16.0,2.0,7.0,0.0,0.0
16.0,2.0,8.0,0.0,0.0
16.0,2.0,9.0,0.0,0.0
16.0,2.0,10.0,252.53031606722243,1200.0
16.0,3.0,1.0,563.3149271804738,990.0
16.0,3.0,2.0,536.4275071075502,800.0
16.0,3.0,3.0,0.0,0.0
16.0,3.0,4.0,0.0,0.0
16.0,3.0,5.0,0.0,0.0
16.0,3.0,6.0,0.0,0.0
16.0,3.0,7.0,-233.47486449999997,1300.0
16.0,3.0,8.0,0.0,0.0
16.0,3.0,9.0,0.0,0.0
16.0,3.0,10.0,0.0,0.0
16.0,4.0,1.0,0.0,0.0
16.0,4.0,2.0,231.5280741250457,1195.0
16.0,4.0,3.0,0.0,0.0
16.0,4.0,4.0,0.0,0.0
16.0,4.0,5.0,40.276024657459004,753.0
16.0,4.0,6.0,-58.37429748250446,1500.0
16.0,4.0,7.0,0.0,0.0
16.0,4.0,8.0,0.0,0.0
16.0,4.0,9.0,0.0,0.0
16.0,4.0,10.0,0.0,0.0
16.0,5.0,1.0,0.0,0.0
16.0,5.0,2.0,0.0,0.0
16.0,5.0,3.0,0.0,0.0
16.0,5.0,4.0,-40.276024657459004,753.0
16.0,5.0,5.0,0.0,0.0
16.0,5.0,6.0,-98.65032213996346,870.0
16.0,5.0,7.0,0.0,0.0
16.0,5.0,8.0,0.6124518300180171,740.0
16.0,5.0,9.0,339.2237685674046,450.0
16.0,5.0,10.0,0.0,0.0
16.0,6.0,1.0,0.0,0.0
16.0,6.0,2.0,289.90237160755015,1100.0
16.0,6.0,3.0,0.0,0.0
16.0,6.0,4.0,58.37429748250446,1500.0
16.0,6.0,5.0,98.65032213996346,870.0
16.0,6.0,6.0,0.0,0.0
16.0,6.0,7.0,-480.0,480.0
16.0,6.0,8.0,99.26277396998194,621.0
16.0,6.0,9.0,0.0,0.0
16.0,6.0,10.0,0.0,0.0
16.0,7.0,1.0,0.0,0.0
16.0,7.0,2.0,0.0,0.0
16.0,7.0,3.0,233.47486449999997,1300.0
16.0,7.0,4.0,0.0,0.0
16.0,7.0,5.0,0.0,0.0
16.0,7.0,6.0,480.0,480.0
16.0,7.0,7.0,0.0,0.0
16.0,7.0,8.0,0.0,0.0
16.0,7.0,9.0,0.0,0.0
16.0,7.0,10.0,0.0,0.0
16.0,8.0,1.0,0.0,0.0
16.0,8.0,2.0,0.0,0.0
16.0,8.0,3.0,0.0,0.0
16.0,8.0,4.0,0.0,0.0
16.0,8.0,5.0,-0.6124518300180171,740.0
16.0,8.0,6.0,-99.26277396998194,621.0
16.0,8.0,7.0,0.0,0.0
16.0,8.0,8.0,0.0,0.0
16.0,8.0,9.0,0.0,0.0
16.0,8.0,10.0,0.0,0.0
16.0,9.0,1.0,0.0,0.0
16.0,9.0,2.0,0.0,0.0
16.0,9.0,3.0,0.0,0.0
16.0,9.0,4.0,0.0,0.0
16.0,9.0,5.0,-339.2237685674046,450.0
16.0,9.0,6.0,0.0,0.0
16.0,9.0,7.0,0.0,0.0
16.0,9.0,8.0,0.0,0.0
16.0,9.0,9.0,0.0,0.0
16.0,9.0,10.0,104.55859696740458,1200.0
16.0,10.0,1.0,-225.64289599429875,1200.0
16.0,10.0,2.0,-252.53031606722243,1200.0
16.0,10.0,3.0,0.0,0.0
16.0,10.0,4.0,0.0,0.0
16.0,10.0,5.0,0.0,0.0
16.0,10.0,6.0,0.0,0.0
16.0,10.0,7.0,0.0,0.0
16.0,10.0,8.0,0.0,0.0
16.0,10.0,9.0,-104.55859696740458,1200.0
16.0,10.0,10.0,0.0,0.0
17.0,1.0,1.0,0.0,0.0
17.0,1.0,2.0,-82.52610187639135,300.0
17.0,1.0,3.0,-633.7010509881953,990.0
17.0,1.0,4.0,0.0,0.0
17.0,1.0,5.0,0.0,0.0
17.0,1.0,6.0,0.0,0.0
17.0,1.0,7.0,0.0,0.0
17.0,1.0,8.0,0.0,0.0
17.0,1.0,9.0,0.0,0.0
17.0,1.0,10.0,213.33124866458658,1200.0
17.0,2.0,1.0,82.52610187639135,300.0
17.0,2.0,2.0,0.0,0.0
17.0,2.0,3.0,-551.1749491118039,800.0
17.0,2.0,4.0,-259.63164428836455,1195.0
17.0,2.0,5.0,0.0,0.0
17.0,2.0,6.0,-321.92071531720086,1100.0
17.0,2.0,7.0,0.0,0.0
17.0,2.0,8.0,0.0,0.0
17.0,2.0,9.0,0.0,0.0
17.0,2.0,10.0,295.8573505409779,1200.0
17.0,3.0,1.0,633.7010509881953,990.0
17.0,3.0,2.0,551.1749491118039,800.0
17.0,3.0,3.0,0.0,0.0
17.0,3.0,4.0,0.0,0.0
17.0,3.0,5.0,0.0,0.0
17.0,3.0,6.0,0.0,0.0
17.0,3.0,7.0,-250.74576620539693,1300.0
17.0,3.0,8.0,0.0,0.0
17.0,3.0,9.0,0.0,0.0
17.0,3.0,10.0,0.0,0.0
17.0,4.0,1.0,0.0,0.0
17.0,4.0,2.0,259.63164428836455,1195.0
17.0,4.0,3.0,0.0,0.0
17.0,4.0,4.0,0.0,0.0
17.0,4.0,5.0,38.17555844047229,753.0
17.0,4.0,6.0,-62.28907102883659,1500.0
17.0,4.0,7.0,0.0,0.0
17.0,4.0,8.0,0.0,0.0
17.0,4.0,9.0,0.0,0.0
17.0,4.0,10.0,0.0,0.0
17.0,5.0,1.0,0.0,0.0
17.0,5.0,2.0,0.0,0.0
17.0,5.0,3.0,0.0,0.0
17.0,5.0,4.0,-38.17555844047229,753.0
17.0,5.0,5.0,0.0,0.0
17.0,5.0,6.0,-100.46462946930887,870.0
17.0,5.0,7.0,0.0,0.0
17.0,5.0,8.0,-12.844889584654027,740.0
17.0,5.0,9.0,366.45116129443534,450.0
17.0,5.0,10.0,0.0,0.0
17.0,6.0,1.0,0.0,0.0
17.0,6.0,2.0,321.92071531720086,1100.0
17.0,6.0,3.0,0.0,0.0
17.0,6.0,4.0,62.28907102883659,1500.0
17.0,6.0,5.0,100.46462946930887,870.0
17.0,6.0,6.0,0.0,0.0
17.0,6.0,7.0,-480.0,480.0
17.0,6.0,8.0,87.61973988465394,621.0
17.0,6.0,9.0,0.0,0.0
17.0,6.0,10.0,0.0,0.0
17.0,7.0,1.0,0.0,0.0
17.0,7.0,2.0,0.0,0.0
17.0,7.0,3.0,250.74576620539693,1300.0
17.0,7.0,4.0,0.0,0.0
17.0,7.0,5.0,0.0,0.0
17.0,7.0,6.0,480.0,480.0
17.0,7.0,7.0,0.0,0.0
17.0,7.0,8.0,0.0,0.0
17.0,7.0,9.0,0.0,0.0
17.0,7.0,10.0,0.0,0.0
17.0,8.0,1.0,0.0,0.0
17.0,8.0,2.0,0.0,0.0
17.0,8.0,3.0,0.0,0.0
17.0,8.0,4.0,0.0,0.0
17.0,8.0,5.0,12.844889584654027,740.0
17.0,8.0,6.0,-87.61973988465394,621.0
17.0,8.0,7.0,0.0,0.0
17.0,8.0,8.0,0.0,0.0
17.0,8.0,9.0,0.0,0.0
17.0,8.0,10.0,0.0,0.0
17.0,9.0,1.0,0.0,0.0
17.0,9.0,2.0,0.0,0.0
17.0,9.0,3.0,0.0,0.0
17.0,9.0,4.0,0.0,0.0
17.0,9.0,5.0,-366.45116129443534,450.0
17.0,9.0,6.0,0.0,0.0
17.0,9.0,7.0,0.0,0.0
17.0,9.0,8.0,0.0,0.0
17.0,9.0,9.0,0.0,0.0
17.0,9.0,10.0,150.8622750944354,1200.0
17.0,10.0,1.0,-213.33124866458658,1200.0
17.0,10.0,2.0,-295.8573505409779,1200.0
17.0,10.0,3.0,0.0,0.0
17.0,10.0,4.0,0.0,0.0
17.0,10.0,5.0,0.0,0.0
17.0,10.0,6.0,0.0,0.0
17.0,10.0,7.0,0.0,0.0
17.0,10.0,8.0,0.0,0.0
17.0,10.0,9.0,-150.8622750944354,1200.0
17.0,10.0,10.0,0.0,0.0
18.0,1.0,1.0,0.0,0.0
18.0,1.0,2.0,-102.07501979378162,300.0
18.0,1.0,3.0,-567.3104507782597,990.0
18.0,1.0,4.0,0.0,0.0
18.0,1.0,5.0,0.0,0.0
18.0,1.0,6.0,0.0,0.0
18.0,1.0,7.0,0.0,0.0
18.0,1.0,8.0,0.0,0.0
18.0,1.0,9.0,0.0,0.0
18.0,1.0,10.0,181.7814607720414,1200.0
18.0,2.0,1.0,102.07501979378162,300.0
18.0,2.0,2.0,0.0,0.0
18.0,2.0,3.0,-465.23543098447806,800.0
18.0,2.0,4.0,-292.72612368339367,1195.0
18.0,2.0,5.0,0.0,0.0
18.0,2.0,6.0,-359.37596039173286,1100.0
18.0,2.0,7.0,0.0,0.0
18.0,2.0,8.0,0.0,0.0
18.0,2.0,9.0,0.0,0.0
18.0,2.0,10.0,283.85648056582306,1200.0
18.0,3.0,1.0,567.3104507782597,990.0
18.0,3.0,2.0,465.23543098447806,800.0
18.0,3.0,3.0,0.0,0.0
18.0,3.0,4.0,0.0,0.0
18.0,3.0,5.0,0.0,0.0
18.0,3.0,6.0,0.0,0.0
18.0,3.0,7.0,-374.14052940725486,1300.0
18.0,3.0,8.0,0.0,0.0
18.0,3.0,9.0,0.0,0.0
18.0,3.0,10.0,0.0,0.0
18.0,4.0,1.0,0.0,0.0
18.0,4.0,2.0,292.72612368339367,1195.0
18.0,4.0,3.0,0.0,0.0
18.0,4.0,4.0,0.0,0.0
18.0,4.0,5.0,30.468199524945703,753.0
18.0,4.0,6.0,-66.64983670833931,1500.0
18.0,4.0,7.0,0.0,0.0
18.0,4.0,8.0,0.0,0.0
18.0,4.0,9.0,0.0,0.0
18.0,4.0,10.0,0.0,0.0
18.0,5.0,1.0,0.0,0.0
18.0,5.0,2.0,0.0,0.0
18.0,5.0,3.0,0.0,0.0
18.0,5.0,4.0,-30.468199524945703,753.0
18.0,5.0,5.0,0.0,0.0
18.0,5.0,6.0,-97.11803623328478,870.0
18.0,5.0,7.0,0.0,0.0
18.0,5.0,8.0,-23.11838546664319,740.0
18.0,5.0,9.0,371.77208316213546,450.0
18.0,5.0,10.0,0.0,0.0
18.0,6.0,1.0,0.0,0.0
18.0,6.0,2.0,359.37596039173286,1100.0
18.0,6.0,3.0,0.0,0.0
18.0,6.0,4.0,66.64983670833931,1500.0
18.0,6.0,5.0,97.11803623328478,870.0
18.0,6.0,6.0,0.0,0.0
18.0,6.0,7.0,-480.0,480.0
18.0,6.0,8.0,73.99965076664307,621.0
18.0,6.0,9.0,0.0,0.0
18.0,6.0,10.0,0.0,0.0
18.0,7.0,1.0,0.0,0.0
18.0,7.0,2.0,0.0,0.0
18.0,7.0,3.0,374.14052940725486,1300.0
18.0,7.0,4.0,0.0,0.0
18.0,7.0,5.0,0.0,0.0
18.0,7.0,6.0,480.0,480.0
18.0,7.0,7.0,0.0,0.0
18.0,7.0,8.0,0.0,0.0
18.0,7.0,9.0,0.0,0.0
18.0,7.0,10.0,0.0,0.0
18.0,8.0,1.0,0.0,0.0
18.0,8.0,2.0,0.0,0.0
18.0,8.0,3.0,0.0,0.0
18.0,8.0,4.0,0.0,0.0
18.0,8.0,5.0,23.11838546664319,740.0
18.0,8.0,6.0,-73.99965076664307,621.0
18.0,8.0,7.0,0.0,0.0
18.0,8.0,8.0,0.0,0.0
18.0,8.0,9.0,0.0,0.0
18.0,8.0,10.0,0.0,0.0
18.0,9.0,1.0,0.0,0.0
18.0,9.0,2.0,0.0,0.0
18.0,9.0,3.0,0.0,0.0
18.0,9.0,4.0,0.0,0.0
18.0,9.0,5.0,-371.77208316213546,450.0
18.0,9.0,6.0,0.0,0.0
18.0,9.0,7.0,0.0,0.0
18.0,9.0,8.0,0.0,0.0
18.0,9.0,9.0,0.0,0.0
18.0,9.0,10.0,174.34232156213545,1200.0
18.0,10.0,1.0,-181.7814607720414,1200.0
18.0,10.0,2.0,-283.85648056582306,1200.0
18.0,10.0,3.0,0.0,0.0
18.0,10.0,4.0,0.0,0.0
18.0,10.0,5.0,0.0,0.0
18.0,10.0,6.0,0.0,0.0
18.0,10.0,7.0,0.0,0.0
18.0,10.0,8.0,0.0,0.0
18.0,10.0,9.0,-174.34232156213545,1200.0
18.0,10.0,10.0,0.0,0.0
19.0,1.0,1.0,0.0,0.0
19.0,1.0,2.0,-55.242613531952586,300.0
19.0,1.0,3.0,-590.2220695086971,990.0
19.0,1.0,4.0,0.0,0.0
19.0,1.0,5.0,0.0,0.0
19.0,1.0,6.0,0.0,0.0
19.0,1.0,7.0,0.0,0.0
19.0,1.0,8.0,0.0,0.0
19.0,1.0,9.0,0.0,0.0
19.0,1.0,10.0,173.23215754064975,1200.0
19.0,2.0,1.0,55.242613531952586,300.0
19.0,2.0,2.0,0.0,0.0
19.0,2.0,3.0,-534.9794559767446,800.0
19.0,2.0,4.0,-133.1441442656237,1195.0
19.0,2.0,5.0,0.0,0.0
19.0,2.0,6.0,-323.9425725621865,1100.0
19.0,2.0,7.0,0.0,0.0
19.0,2.0,8.0,0.0,0.0
19.0,2.0,9.0,0.0,0.0
19.0,2.0,10.0,228.47477107260232,1200.0
19.0,3.0,1.0,590.2220695086971,990.0
19.0,3.0,2.0,534.9794559767446,800.0
19.0,3.0,3.0,0.0,0.0
19.0,3.0,4.0,0.0,0.0
19.0,3.0,5.0,0.0,0.0
19.0,3.0,6.0,0.0,0.0
19.0,3.0,7.0,-268.9631165854419,1300.0
19.0,3.0,8.0,0.0,0.0
19.0,3.0,9.0,0.0,0.0
19.0,3.0,10.0,0.0,0.0
19.0,4.0,1.0,0.0,0.0
19.0,4.0,2.0,133.1441442656237,1195.0
19.0,4.0,3.0,0.0,0.0
19.0,4.0,4.0,0.0,0.0
19.0,4.0,5.0,-128.16543846906006,753.0
19.0,4.0,6.0,-190.7984282965631,1500.0
19.0,4.0,7.0,0.0,0.0
19.0,4.0,8.0,0.0,0.0
19.0,4.0,9.0,0.0,0.0
19.0,4.0,10.0,0.0,0.0
19.0,5.0,1.0,0.0,0.0
19.0,5.0,2.0,0.0,0.0
19.0,5.0,3.0,0.0,0.0
19.0,5.0,4.0,128.16543846906006,753.0
19.0,5.0,5.0,0.0,0.0
19.0,5.0,6.0,-62.63298982750166,870.0
19.0,5.0,7.0,0.0,0.0
19.0,5.0,8.0,-17.884834413748536,740.0
19.0,5.0,9.0,334.4802389036431,450.0
19.0,5.0,10.0,0.0,0.0
19.0,6.0,1.0,0.0,0.0
19.0,6.0,2.0,323.9425725621865,1100.0
19.0,6.0,3.0,0.0,0.0
19.0,6.0,4.0,190.7984282965631,1500.0
19.0,6.0,5.0,62.63298982750166,870.0
19.0,6.0,6.0,0.0,0.0
19.0,6.0,7.0,-480.0,480.0
19.0,6.0,8.0,44.748155413748464,621.0
19.0,6.0,9.0,0.0,0.0
19.0,6.0,10.0,0.0,0.0
19.0,7.0,1.0,0.0,0.0
19.0,7.0,2.0,0.0,0.0
19.0,7.0,3.0,268.9631165854419,1300.0
19.0,7.0,4.0,0.0,0.0
19.0,7.0,5.0,0.0,0.0
19.0,7.0,6.0,480.0,480.0
19.0,7.0,7.0,0.0,0.0
19.0,7.0,8.0,0.0,0.0
19.0,7.0,9.0,0.0,0.0
19.0,7.0,10.0,0.0,0.0
19.0,8.0,1.0,0.0,0.0
19.0,8.0,2.0,0.0,0.0
19.0,8.0,3.0,0.0,0.0
19.0,8.0,4.0,0.0,0.0
19.0,8.0,5.0,17.884834413748536,740.0
19.0,8.0,6.0,-44.748155413748464,621.0
19.0,8.0,7.0,0.0,0.0
19.0,8.0,8.0,0.0,0.0
19.0,8.0,9.0,0.0,0.0
19.0,8.0,10.0,0.0,0.0
19.0,9.0,1.0,0.0,0.0
19.0,9.0,2.0,0.0,0.0
19.0,9.0,3.0,0.0,0.0
19.0,9.0,4.0,0.0,0.0
19.0,9.0,5.0,-334.4802389036431,450.0
19.0,9.0,6.0,0.0,0.0
19.0,9.0,7.0,0.0,0.0
19.0,9.0,8.0,0.0,0.0
19.0,9.0,9.0,0.0,0.0
19.0,9.0,10.0,155.30411490364315,1200.0
19.0,10.0,1.0,-173.23215754064975,1200.0
19.0,10.0,2.0,-228.47477107260232,1200.0
19.0,10.0,3.0,0.0,0.0
19.0,10.0,4.0,0.0,0.0
19.0,10.0,5.0,0.0,0.0
19.0,10.0,6.0,0.0,0.0
19.0,10.0,7.0,0.0,0.0
19.0,10.0,8.0,0.0,0.0
19.0,10.0,9.0,-155.30411490364315,1200.0
19.0,10.0,10.0,0.0,0.0
20.0,1.0,1.0,0.0,0.0
20.0,1.0,2.0,-53.73827663915663,300.0
20.0,1.0,3.0,-593.6538903709123,990.0
20.0,1.0,4.0,0.0,0.0
20.0,1.0,5.0,0.0,0.0
20.0,1.0,6.0,0.0,0.0
20.0,1.0,7.0,0.0,0.0
20.0,1.0,8.0,0.0,0.0
20.0,1.0,9.0,0.0,0.0
20.0,1.0,10.0,193.52921961006885,1200.0
20.0,2.0,1.0,53.73827663915663,300.0
20.0,2.0,2.0,0.0,0.0
20.0,2.0,3.0,-539.9156137317557,800.0
20.0,2.0,4.0,-125.30364662220313,1195.0
20.0,2.0,5.0,0.0,0.0
20.0,2.0,6.0,-316.5809336344234,1100.0
20.0,2.0,7.0,0.0,0.0
20.0,2.0,8.0,0.0,0.0
20.0,2.0,9.0,0.0,0.0
20.0,2.0,10.0,247.26749624922547,1200.0
20.0,3.0,1.0,593.6538903709123,990.0
20.0,3.0,2.0,539.9156137317557,800.0
20.0,3.0,3.0,0.0,0.0
20.0,3.0,4.0,0.0,0.0
20.0,3.0,5.0,0.0,0.0
20.0,3.0,6.0,0.0,0.0
20.0,3.0,7.0,-256.66531990266793,1300.0
20.0,3.0,8.0,0.0,0.0
20.0,3.0,9.0,0.0,0.0
20.0,3.0,10.0,0.0,0.0
20.0,4.0,1.0,0.0,0.0
20.0,4.0,2.0,125.30364662220313,1195.0
20.0,4.0,3.0,0.0,0.0
20.0,4.0,4.0,0.0,0.0
20.0,4.0,5.0,-94.58791220998279,753.0
20.0,4.0,6.0,-191.27728701222037,1500.0
20.0,4.0,7.0,0.0,0.0
20.0,4.0,8.0,0.0,0.0
20.0,4.0,9.0,0.0,0.0
20.0,4.0,10.0,0.0,0.0
20.0,5.0,1.0,0.0,0.0
20.0,5.0,2.0,0.0,0.0
20.0,5.0,3.0,0.0,0.0
20.0,5.0,4.0,94.58791220998279,753.0
20.0,5.0,5.0,0.0,0.0
20.0,5.0,6.0,-96.68937480223752,870.0
20.0,5.0,7.0,0.0,0.0
20.0,5.0,8.0,-49.26425975111883,740.0
20.0,5.0,9.0,312.2606525407059,450.0
20.0,5.0,10.0,0.0,0.0
20.0,6.0,1.0,0.0,0.0
20.0,6.0,2.0,316.5809336344234,1100.0
20.0,6.0,3.0,0.0,0.0
20.0,6.0,4.0,191.27728701222037,1500.0
20.0,6.0,5.0,96.68937480223752,870.0
20.0,6.0,6.0,0.0,0.0
20.0,6.0,7.0,-480.0,480.0
20.0,6.0,8.0,47.425115051118695,621.0
20.0,6.0,9.0,0.0,0.0
20.0,6.0,10.0,0.0,0.0
20.0,7.0,1.0,0.0,0.0
20.0,7.0,2.0,0.0,0.0
20.0,7.0,3.0,256.66531990266793,1300.0
20.0,7.0,4.0,0.0,0.0
20.0,7.0,5.0,0.0,0.0
20.0,7.0,6.0,480.0,480.0
20.0,7.0,7.0,0.0,0.0
20.0,7.0,8.0,0.0,0.0
20.0,7.0,9.0,0.0,0.0
20.0,7.0,10.0,0.0,0.0
20.0,8.0,1.0,0.0,0.0
20.0,8.0,2.0,0.0,0.0
20.0,8.0,3.0,0.0,0.0
20.0,8.0,4.0,0.0,0.0
20.0,8.0,5.0,49.26425975111883,740.0
20.0,8.0,6.0,-47.425115051118695,621.0
20.0,8.0,7.0,0.0,0.0
20.0,8.0,8.0,0.0,0.0
20.0,8.0,9.0,0.0,0.0
20.0,8.0,10.0,0.0,0.0
20.0,9.0,1.0,0.0,0.0
20.0,9.0,2.0,0.0,0.0
20.0,9.0,3.0,0.0,0.0
20.0,9.0,4.0,0.0,0.0
20.0,9.0,5.0,-312.2606525407059,450.0
20.0,9.0,6.0,0.0,0.0
20.0,9.0,7.0,0.0,0.0
20.0,9.0,8.0,0.0,0.0
20.0,9.0,9.0,0.0,0.0
20.0,9.0,10.0,154.89840254070555,1200.0
20.0,10.0,1.0,-193.52921961006885,1200.0
20.0,10.0,2.0,-247.26749624922547,1200.0
20.0,10.0,3.0,0.0,0.0
20.0,10.0,4.0,0.0,0.0
20.0,10.0,5.0,0.0,0.0
20.0,10.0,6.0,0.0,0.0
20.0,10.0,7.0,0.0,0.0
20.0,10.0,8.0,0.0,0.0
20.0,10.0,9.0,-154.89840254070555,1200.0
20.0,10.0,10.0,0.0,0.0
21.0,1.0,1.0,0.0,0.0
21.0,1.0,2.0,-60.960716632796796,300.0
21.0,1.0,3.0,-562.7976345833935,990.0
21.0,1.0,4.0,0.0,0.0
21.0,1.0,5.0,0.0,0.0
21.0,1.0,6.0,0.0,0.0
21.0,1.0,7.0,0.0,0.0
21.0,1.0,8.0,0.0,0.0
21.0,1.0,9.0,0.0,0.0
21.0,1.0,10.0,179.10520901619026,1200.0
21.0,2.0,1.0,60.960716632796796,300.0
21.0,2.0,2.0,0.0,0.0
21.0,2.0,3.0,-501.83691795059667,800.0
21.0,2.0,4.0,-134.15373119514837,1195.0
21.0,2.0,5.0,0.0,0.0
21.0,2.0,6.0,-332.0157063360388,1100.0
21.0,2.0,7.0,0.0,0.0
21.0,2.0,8.0,0.0,0.0
21.0,2.0,9.0,0.0,0.0
21.0,2.0,10.0,240.06592564898705,1200.0
21.0,3.0,1.0,562.7976345833935,990.0
21.0,3.0,2.0,501.83691795059667,800.0
21.0,3.0,3.0,0.0,0.0
21.0,3.0,4.0,0.0,0.0
21.0,3.0,5.0,0.0,0.0
21.0,3.0,6.0,0.0,0.0
21.0,3.0,7.0,-310.17878838544215,1300.0
21.0,3.0,8.0,0.0,0.0
21.0,3.0,9.0,0.0,0.0
21.0,3.0,10.0,0.0,0.0
21.0,4.0,1.0,0.0,0.0
21.0,4.0,2.0,134.15373119514837,1195.0
21.0,4.0,3.0,0.0,0.0
21.0,4.0,4.0,0.0,0.0
21.0,4.0,5.0,-101.07817832550995,753.0
21.0,4.0,6.0,-197.86197514089045,1500.0
21.0,4.0,7.0,0.0,0.0
21.0,4.0,8.0,0.0,0.0
21.0,4.0,9.0,0.0,0.0
21.0,4.0,10.0,0.0,0.0
21.0,5.0,1.0,0.0,0.0
21.0,5.0,2.0,0.0,0.0
21.0,5.0,3.0,0.0,0.0
21.0,5.0,4.0,101.07817832550995,753.0
21.0,5.0,5.0,0.0,0.0
21.0,5.0,6.0,-96.78379681538047,870.0
21.0,5.0,7.0,0.0,0.0
21.0,5.0,8.0,-56.50663110769045,740.0
21.0,5.0,9.0,310.86172073482277,450.0
21.0,5.0,10.0,0.0,0.0
21.0,6.0,1.0,0.0,0.0
21.0,6.0,2.0,332.0157063360388,1100.0
21.0,6.0,3.0,0.0,0.0
21.0,6.0,4.0,197.86197514089045,1500.0
21.0,6.0,5.0,96.78379681538047,870.0
21.0,6.0,6.0,0.0,0.0
21.0,6.0,7.0,-480.0,480.0
21.0,6.0,8.0,40.27716570769036,621.0
21.0,6.0,9.0,0.0,0.0
21.0,6.0,10.0,0.0,0.0
21.0,7.0,1.0,0.0,0.0
21.0,7.0,2.0,0.0,0.0
21.0,7.0,3.0,310.17878838544215,1300.0
21.0,7.0,4.0,0.0,0.0
21.0,7.0,5.0,0.0,0.0
21.0,7.0,6.0,480.0,480.0
21.0,7.0,7.0,0.0,0.0
21.0,7.0,8.0,0.0,0.0
21.0,7.0,9.0,0.0,0.0
21.0,7.0,10.0,0.0,0.0
