BEGIN_DATE,PORTFOLIO_NAME,MW
6/21/2019 1:00:00 PM,DEC,12625
6/21/2019 1:00:00 PM,PEC,8333
6/21/2019 2:00:00 AM,DEC,13600
6/21/2019 2:00:00 AM,PEC,7827
6/21/2019 2:00:00 PM,PEC,8884
6/21/2019 2:00:00 PM,DEC,12901
6/21/2019 3:00:00 AM,DEC,12531
6/21/2019 3:00:00 AM,PEC,7135
6/21/2019 3:00:00 PM,DEC,13475
6/21/2019 3:00:00 PM,PEC,9166
6/21/2019 4:00:00 AM,DEC,11654
6/21/2019 4:00:00 AM,PEC,7019
6/21/2019 4:00:00 PM,DEC,14022
6/21/2019 4:00:00 PM,PEC,9558
6/21/2019 5:00:00 AM,DEC,11393
6/21/2019 5:00:00 AM,PEC,6873
6/21/2019 5:00:00 PM,PEC,9834
6/21/2019 5:00:00 PM,DEC,14462
6/21/2019 6:00:00 AM,DEC,11259
6/21/2019 6:00:00 AM,PEC,6706
6/21/2019 6:00:00 PM,DEC,14704
6/21/2019 6:00:00 PM,PEC,10517
6/21/2019 7:00:00 AM,DEC,11212
6/21/2019 7:00:00 AM,PEC,6531
6/21/2019 7:00:00 PM,DEC,14902
6/21/2019 7:00:00 PM,PEC,10459
6/21/2019 8:00:00 AM,DEC,11231
6/21/2019 8:00:00 AM,PEC,6393
6/21/2019 8:00:00 PM,DEC,15183
6/21/2019 8:00:00 PM,PEC,10389
6/21/2019 9:00:00 AM,DEC,11498
6/21/2019 9:00:00 AM,PEC,6557
6/21/2019 9:00:00 PM,PEC,10340
6/21/2019 9:00:00 PM,DEC,15146
6/22/2019 10:00:00 AM,DEC,10887
6/22/2019 10:00:00 AM,PEC,6027
6/22/2019 10:00:00 PM,DEC,13695
6/22/2019 10:00:00 PM,PEC,8114
6/22/2019 11:00:00 AM,DEC,11263
6/22/2019 11:00:00 AM,PEC,6185
6/22/2019 11:00:00 PM,PEC,7805
6/22/2019 11:00:00 PM,DEC,13580
6/22/2019 12:00:00 AM,DEC,13971
6/22/2019 12:00:00 AM,PEC,8484
6/22/2019 12:00:00 PM,DEC,11660
6/22/2019 12:00:00 PM,PEC,6671
6/22/2019 1:00:00 AM,DEC,13937
6/22/2019 1:00:00 AM,PEC,7834
6/22/2019 1:00:00 PM,PEC,7176
6/22/2019 1:00:00 PM,DEC,11834
6/22/2019 2:00:00 AM,PEC,7568
6/22/2019 2:00:00 AM,DEC,13306
6/22/2019 2:00:00 PM,DEC,11829
6/22/2019 2:00:00 PM,PEC,7822
6/22/2019 3:00:00 AM,DEC,12359
6/22/2019 3:00:00 AM,PEC,6975
6/22/2019 3:00:00 PM,DEC,12095
6/22/2019 3:00:00 PM,PEC,8465
6/22/2019 4:00:00 AM,DEC,11780
6/22/2019 4:00:00 AM,PEC,6879
6/22/2019 4:00:00 PM,PEC,9137
6/22/2019 4:00:00 PM,DEC,12709
6/22/2019 5:00:00 AM,DEC,11346
6/22/2019 5:00:00 AM,PEC,6818
6/22/2019 5:00:00 PM,DEC,13556
6/22/2019 5:00:00 PM,PEC,9389
6/22/2019 6:00:00 AM,DEC,11151
6/22/2019 6:00:00 AM,PEC,6295
6/22/2019 6:00:00 PM,PEC,9329
6/22/2019 6:00:00 PM,DEC,13830
6/22/2019 7:00:00 AM,DEC,10878
6/22/2019 7:00:00 AM,PEC,6052
6/22/2019 7:00:00 PM,DEC,14584
6/22/2019 7:00:00 PM,PEC,9326
6/22/2019 8:00:00 AM,DEC,10727
6/22/2019 8:00:00 AM,PEC,6021
6/22/2019 8:00:00 PM,DEC,14216
6/22/2019 8:00:00 PM,PEC,9009
6/22/2019 9:00:00 AM,DEC,10773
6/22/2019 9:00:00 AM,PEC,6004
6/22/2019 9:00:00 PM,DEC,13944
6/22/2019 9:00:00 PM,PEC,8445
6/23/2019 10:00:00 AM,DEC,10723
6/23/2019 10:00:00 AM,PEC,5793
6/23/2019 10:00:00 PM,PEC,8419
6/23/2019 10:00:00 PM,DEC,14172
6/23/2019 11:00:00 AM,DEC,10894
6/23/2019 11:00:00 AM,PEC,6070
6/23/2019 11:00:00 PM,DEC,13928
6/23/2019 11:00:00 PM,PEC,8191
6/23/2019 12:00:00 AM,DEC,13158
6/23/2019 12:00:00 AM,PEC,7527
6/23/2019 12:00:00 PM,DEC,11034
6/23/2019 12:00:00 PM,PEC,6547
6/23/2019 1:00:00 AM,DEC,12876
6/23/2019 1:00:00 AM,PEC,7481
6/23/2019 1:00:00 PM,DEC,11117
6/23/2019 1:00:00 PM,PEC,6985
6/23/2019 2:00:00 AM,DEC,12033
6/23/2019 2:00:00 AM,PEC,7277
6/23/2019 2:00:00 PM,PEC,7156
6/23/2019 2:00:00 PM,DEC,11282
6/23/2019 3:00:00 AM,DEC,11356
6/23/2019 3:00:00 AM,PEC,7001
6/23/2019 3:00:00 PM,DEC,11360
6/23/2019 3:00:00 PM,PEC,7631
6/23/2019 4:00:00 AM,DEC,10940
6/23/2019 4:00:00 AM,PEC,7056
6/23/2019 4:00:00 PM,PEC,8160
6/23/2019 4:00:00 PM,DEC,11772
6/23/2019 5:00:00 AM,DEC,10683
6/23/2019 5:00:00 AM,PEC,6818
6/23/2019 5:00:00 PM,DEC,12153
6/23/2019 5:00:00 PM,PEC,8397
6/23/2019 6:00:00 AM,DEC,10666
6/23/2019 6:00:00 AM,PEC,6209
6/23/2019 6:00:00 PM,DEC,12581
6/23/2019 6:00:00 PM,PEC,8644
6/23/2019 7:00:00 AM,PEC,5964
6/23/2019 7:00:00 AM,DEC,10488
6/23/2019 7:00:00 PM,DEC,13030
6/23/2019 7:00:00 PM,PEC,8767
6/23/2019 8:00:00 AM,DEC,10646
6/23/2019 8:00:00 AM,PEC,5855
6/23/2019 8:00:00 PM,DEC,13551
6/23/2019 8:00:00 PM,PEC,8637
6/23/2019 9:00:00 AM,DEC,10733
6/23/2019 9:00:00 AM,PEC,5791
6/23/2019 9:00:00 PM,DEC,13972
6/23/2019 9:00:00 PM,PEC,8514
6/24/2019 10:00:00 AM,DEC,10710
6/24/2019 10:00:00 AM,PEC,6383
6/24/2019 10:00:00 PM,DEC,15554
6/24/2019 10:00:00 PM,PEC,12007
6/24/2019 11:00:00 AM,PEC,7051
6/24/2019 11:00:00 AM,DEC,11219
6/24/2019 11:00:00 PM,DEC,15410
6/24/2019 11:00:00 PM,PEC,11572
6/24/2019 12:00:00 AM,DEC,13564
6/24/2019 12:00:00 AM,PEC,7810
6/24/2019 12:00:00 PM,DEC,11615
6/24/2019 12:00:00 PM,PEC,8500
6/24/2019 1:00:00 AM,DEC,13200
6/24/2019 1:00:00 AM,PEC,7613
6/24/2019 1:00:00 PM,DEC,12342
6/24/2019 1:00:00 PM,PEC,9200
6/24/2019 2:00:00 AM,DEC,12332
6/24/2019 2:00:00 AM,PEC,7446
6/24/2019 2:00:00 PM,DEC,13309
6/24/2019 2:00:00 PM,PEC,9792
6/24/2019 3:00:00 AM,PEC,6939
6/24/2019 3:00:00 AM,DEC,11659
6/24/2019 3:00:00 PM,PEC,10651
6/24/2019 3:00:00 PM,DEC,14398
6/24/2019 4:00:00 AM,DEC,11231
6/24/2019 4:00:00 AM,PEC,6852
6/24/2019 4:00:00 PM,DEC,14971
6/24/2019 4:00:00 PM,PEC,11639
6/24/2019 5:00:00 AM,DEC,11061
6/24/2019 5:00:00 AM,PEC,6426
6/24/2019 5:00:00 PM,DEC,15165
6/24/2019 5:00:00 PM,PEC,12699
6/24/2019 6:00:00 AM,DEC,10793
6/24/2019 6:00:00 AM,PEC,6181
6/24/2019 6:00:00 PM,DEC,15323
6/24/2019 6:00:00 PM,PEC,12966
6/24/2019 7:00:00 AM,DEC,10564
6/24/2019 7:00:00 AM,PEC,6098
6/24/2019 7:00:00 PM,PEC,12967
6/24/2019 7:00:00 PM,DEC,15495
6/24/2019 8:00:00 AM,DEC,10500
6/24/2019 8:00:00 AM,PEC,6140
6/24/2019 8:00:00 PM,DEC,15699
6/24/2019 8:00:00 PM,PEC,12773
6/24/2019 9:00:00 AM,DEC,10800
6/24/2019 9:00:00 AM,PEC,6263
6/24/2019 9:00:00 PM,PEC,12426
6/24/2019 9:00:00 PM,DEC,15762
6/25/2019 10:00:00 AM,DEC,11875
6/25/2019 10:00:00 AM,PEC,7508
6/25/2019 10:00:00 PM,DEC,15107
6/25/2019 10:00:00 PM,PEC,11011
6/25/2019 11:00:00 AM,DEC,12311
6/25/2019 11:00:00 AM,PEC,8116
6/25/2019 11:00:00 PM,DEC,14664
6/25/2019 11:00:00 PM,PEC,10400
6/25/2019 12:00:00 AM,PEC,11252
6/25/2019 12:00:00 AM,DEC,14956
6/25/2019 12:00:00 PM,DEC,12470
6/25/2019 12:00:00 PM,PEC,8931
6/25/2019 1:00:00 AM,DEC,14597
6/25/2019 1:00:00 AM,PEC,10643
6/25/2019 1:00:00 PM,DEC,12683
6/25/2019 1:00:00 PM,PEC,9541
6/25/2019 2:00:00 AM,DEC,14343
6/25/2019 2:00:00 AM,PEC,9631
6/25/2019 2:00:00 PM,DEC,13288
6/25/2019 2:00:00 PM,PEC,10104
6/25/2019 3:00:00 AM,DEC,13392
6/25/2019 3:00:00 AM,PEC,8469
6/25/2019 3:00:00 PM,DEC,14145
6/25/2019 3:00:00 PM,PEC,10601
6/25/2019 4:00:00 AM,PEC,7664
6/25/2019 4:00:00 AM,DEC,12552
6/25/2019 4:00:00 PM,DEC,14748
6/25/2019 4:00:00 PM,PEC,11142
6/25/2019 5:00:00 AM,DEC,12030
6/25/2019 5:00:00 AM,PEC,7283
6/25/2019 5:00:00 PM,DEC,15146
6/25/2019 5:00:00 PM,PEC,11634
6/25/2019 6:00:00 AM,DEC,11789
6/25/2019 6:00:00 AM,PEC,7298
6/25/2019 6:00:00 PM,DEC,15321
6/25/2019 6:00:00 PM,PEC,12019
6/25/2019 7:00:00 AM,DEC,11729
6/25/2019 7:00:00 AM,PEC,7179
6/25/2019 7:00:00 PM,DEC,15473
6/25/2019 7:00:00 PM,PEC,12042
6/25/2019 8:00:00 AM,PEC,7036
6/25/2019 8:00:00 AM,DEC,11645
6/25/2019 8:00:00 PM,PEC,11854
6/25/2019 8:00:00 PM,DEC,15569
6/25/2019 9:00:00 AM,DEC,11705
6/25/2019 9:00:00 AM,PEC,7151
6/25/2019 9:00:00 PM,DEC,15372
6/25/2019 9:00:00 PM,PEC,11503
6/26/2019 10:00:00 AM,DEC,11318
6/26/2019 10:00:00 AM,PEC,7160
6/26/2019 10:00:00 PM,DEC,15111
6/26/2019 10:00:00 PM,PEC,10947
6/26/2019 11:00:00 AM,PEC,7620
6/26/2019 11:00:00 AM,DEC,11518
6/26/2019 11:00:00 PM,DEC,14808
6/26/2019 11:00:00 PM,PEC,10553
6/26/2019 12:00:00 AM,DEC,14355
6/26/2019 12:00:00 AM,PEC,9919
6/26/2019 12:00:00 PM,DEC,11951
6/26/2019 12:00:00 PM,PEC,8346
6/26/2019 1:00:00 AM,PEC,9582
6/26/2019 1:00:00 AM,DEC,14334
6/26/2019 1:00:00 PM,DEC,12233
6/26/2019 1:00:00 PM,PEC,9296
6/26/2019 2:00:00 AM,DEC,13899
6/26/2019 2:00:00 AM,PEC,8762
6/26/2019 2:00:00 PM,DEC,12894
6/26/2019 2:00:00 PM,PEC,9852
6/26/2019 3:00:00 AM,DEC,12889
6/26/2019 3:00:00 AM,PEC,7639
6/26/2019 3:00:00 PM,DEC,13643
6/26/2019 3:00:00 PM,PEC,10366
6/26/2019 4:00:00 AM,DEC,12049
6/26/2019 4:00:00 AM,PEC,7203
6/26/2019 4:00:00 PM,DEC,14432
6/26/2019 4:00:00 PM,PEC,10469
6/26/2019 5:00:00 AM,PEC,7054
6/26/2019 5:00:00 AM,DEC,11676
6/26/2019 5:00:00 PM,DEC,14768
6/26/2019 5:00:00 PM,PEC,10771
6/26/2019 6:00:00 AM,DEC,11500
6/26/2019 6:00:00 AM,PEC,6938
6/26/2019 6:00:00 PM,DEC,14986
6/26/2019 6:00:00 PM,PEC,11365
6/26/2019 7:00:00 AM,DEC,11278
6/26/2019 7:00:00 AM,PEC,6552
6/26/2019 7:00:00 PM,DEC,15065
6/26/2019 7:00:00 PM,PEC,11850
6/26/2019 8:00:00 AM,DEC,11220
6/26/2019 8:00:00 AM,PEC,6470
6/26/2019 8:00:00 PM,DEC,15330
6/26/2019 8:00:00 PM,PEC,11805
6/26/2019 9:00:00 AM,PEC,6611
6/26/2019 9:00:00 AM,DEC,11262
6/26/2019 9:00:00 PM,DEC,15325
6/26/2019 9:00:00 PM,PEC,11414
6/27/2019 10:00:00 AM,DEC,11676
6/27/2019 10:00:00 AM,PEC,6946
6/27/2019 10:00:00 PM,DEC,15604
6/27/2019 10:00:00 PM,PEC,11670
6/27/2019 11:00:00 AM,PEC,7399
6/27/2019 11:00:00 AM,DEC,11926
6/27/2019 11:00:00 PM,DEC,15601
6/27/2019 11:00:00 PM,PEC,11074
6/27/2019 12:00:00 AM,DEC,14625
6/27/2019 12:00:00 AM,PEC,10167
6/27/2019 12:00:00 PM,DEC,12328
6/27/2019 12:00:00 PM,PEC,8011
6/27/2019 1:00:00 AM,DEC,14467
6/27/2019 1:00:00 AM,PEC,9767
6/27/2019 1:00:00 PM,PEC,8514
6/27/2019 1:00:00 PM,DEC,13243
6/27/2019 2:00:00 AM,PEC,8374
6/27/2019 2:00:00 AM,DEC,13999
6/27/2019 2:00:00 PM,DEC,14246
6/27/2019 2:00:00 PM,PEC,9198
6/27/2019 3:00:00 AM,DEC,12880
6/27/2019 3:00:00 AM,PEC,7401
6/27/2019 3:00:00 PM,DEC,14730
6/27/2019 3:00:00 PM,PEC,10278
6/27/2019 4:00:00 AM,DEC,12012
6/27/2019 4:00:00 AM,PEC,6865
6/27/2019 4:00:00 PM,DEC,15139
6/27/2019 4:00:00 PM,PEC,11235
6/27/2019 5:00:00 AM,DEC,11709
6/27/2019 5:00:00 AM,PEC,6760
6/27/2019 5:00:00 PM,DEC,15580
6/27/2019 5:00:00 PM,PEC,11794
6/27/2019 6:00:00 AM,DEC,11547
6/27/2019 6:00:00 AM,PEC,6555
6/27/2019 6:00:00 PM,PEC,12253
6/27/2019 6:00:00 PM,DEC,15669
6/27/2019 7:00:00 AM,DEC,11394
6/27/2019 7:00:00 AM,PEC,6310
6/27/2019 7:00:00 PM,DEC,15690
6/27/2019 7:00:00 PM,PEC,12360
6/27/2019 8:00:00 AM,DEC,11335
6/27/2019 8:00:00 AM,PEC,6127
6/27/2019 8:00:00 PM,PEC,12212
6/27/2019 8:00:00 PM,DEC,15696
6/27/2019 9:00:00 AM,DEC,11508
6/27/2019 9:00:00 AM,PEC,6438
6/27/2019 9:00:00 PM,DEC,15663
6/27/2019 9:00:00 PM,PEC,12077
6/28/2019 10:00:00 AM,DEC,11742
6/28/2019 10:00:00 AM,PEC,7220
6/28/2019 10:00:00 PM,PEC,11007
6/28/2019 10:00:00 PM,DEC,15734
6/28/2019 11:00:00 AM,PEC,7681
6/28/2019 11:00:00 AM,DEC,12043
6/28/2019 11:00:00 PM,DEC,15385
6/28/2019 11:00:00 PM,PEC,10671
6/28/2019 12:00:00 AM,DEC,15044
6/28/2019 12:00:00 AM,PEC,10096
6/28/2019 12:00:00 PM,DEC,12450
6/28/2019 12:00:00 PM,PEC,8372
6/28/2019 1:00:00 AM,DEC,14578
6/28/2019 1:00:00 AM,PEC,10020
6/28/2019 1:00:00 PM,PEC,9062
6/28/2019 1:00:00 PM,DEC,13125
6/28/2019 2:00:00 AM,DEC,14026
6/28/2019 2:00:00 AM,PEC,9399
6/28/2019 2:00:00 PM,DEC,13676
6/28/2019 2:00:00 PM,PEC,9788
6/28/2019 3:00:00 AM,DEC,13500
6/28/2019 3:00:00 AM,PEC,8164
6/28/2019 3:00:00 PM,PEC,10661
6/28/2019 3:00:00 PM,DEC,14324
6/28/2019 4:00:00 AM,DEC,12953
6/28/2019 4:00:00 AM,PEC,7477
6/28/2019 4:00:00 PM,DEC,14613
6/28/2019 4:00:00 PM,PEC,11143
6/28/2019 5:00:00 AM,DEC,12444
6/28/2019 5:00:00 AM,PEC,7252
6/28/2019 5:00:00 PM,DEC,15401
6/28/2019 5:00:00 PM,PEC,11523
6/28/2019 6:00:00 AM,DEC,11782
6/28/2019 6:00:00 AM,PEC,7181
6/28/2019 6:00:00 PM,DEC,15775
6/28/2019 6:00:00 PM,PEC,11712
6/28/2019 7:00:00 AM,DEC,11408
6/28/2019 7:00:00 AM,PEC,6902
6/28/2019 7:00:00 PM,PEC,11671
6/28/2019 7:00:00 PM,DEC,16003
6/28/2019 8:00:00 AM,DEC,11335
6/28/2019 8:00:00 AM,PEC,6598
6/28/2019 8:00:00 PM,DEC,16128
6/28/2019 8:00:00 PM,PEC,11591
6/28/2019 9:00:00 AM,DEC,11430
6/28/2019 9:00:00 AM,PEC,6972
6/28/2019 9:00:00 PM,DEC,15976
6/28/2019 9:00:00 PM,PEC,11427
6/29/2019 10:00:00 AM,DEC,11338
6/29/2019 10:00:00 AM,PEC,6316
6/29/2019 10:00:00 PM,DEC,15742
6/29/2019 10:00:00 PM,PEC,10484
6/29/2019 11:00:00 AM,DEC,11415
6/29/2019 11:00:00 AM,PEC,6875
6/29/2019 11:00:00 PM,PEC,9939
6/29/2019 11:00:00 PM,DEC,15540
6/29/2019 12:00:00 AM,DEC,15039
6/29/2019 12:00:00 AM,PEC,9851
6/29/2019 12:00:00 PM,DEC,11565
6/29/2019 12:00:00 PM,PEC,7677
6/29/2019 1:00:00 AM,DEC,14767
6/29/2019 1:00:00 AM,PEC,9276
6/29/2019 1:00:00 PM,PEC,8327
6/29/2019 1:00:00 PM,DEC,12367
6/29/2019 2:00:00 AM,DEC,14411
6/29/2019 2:00:00 AM,PEC,8286
6/29/2019 2:00:00 PM,DEC,13221
6/29/2019 2:00:00 PM,PEC,9057
6/29/2019 3:00:00 AM,DEC,13578
6/29/2019 3:00:00 AM,PEC,7494
6/29/2019 3:00:00 PM,DEC,14173
6/29/2019 3:00:00 PM,PEC,9643
6/29/2019 4:00:00 AM,PEC,7179
6/29/2019 4:00:00 AM,DEC,12959
6/29/2019 4:00:00 PM,DEC,15099
6/29/2019 4:00:00 PM,PEC,10186
6/29/2019 5:00:00 AM,DEC,12409
6/29/2019 5:00:00 AM,PEC,7035
6/29/2019 5:00:00 PM,DEC,15671
6/29/2019 5:00:00 PM,PEC,10708
6/29/2019 6:00:00 AM,DEC,11826
6/29/2019 6:00:00 AM,PEC,6799
6/29/2019 6:00:00 PM,DEC,15754
6/29/2019 6:00:00 PM,PEC,11147
6/29/2019 7:00:00 AM,DEC,11364
6/29/2019 7:00:00 AM,PEC,6634
6/29/2019 7:00:00 PM,DEC,15950
6/29/2019 7:00:00 PM,PEC,10986
6/29/2019 8:00:00 AM,PEC,6337
6/29/2019 8:00:00 AM,DEC,11280
6/29/2019 8:00:00 PM,DEC,15983
6/29/2019 8:00:00 PM,PEC,10844
6/29/2019 9:00:00 AM,DEC,11274
6/29/2019 9:00:00 AM,PEC,6354
6/29/2019 9:00:00 PM,DEC,15906
6/29/2019 9:00:00 PM,PEC,10722
6/3/2019 10:00:00 AM,DEC,10972
6/3/2019 10:00:00 AM,PEC,6304
6/3/2019 10:00:00 PM,DEC,15279
6/3/2019 10:00:00 PM,PEC,8778
6/3/2019 11:00:00 AM,DEC,11337
6/3/2019 11:00:00 AM,PEC,6698
6/3/2019 11:00:00 PM,DEC,15030
6/3/2019 11:00:00 PM,PEC,8249
6/3/2019 12:00:00 AM,PEC,8867
6/3/2019 12:00:00 AM,DEC,13722
6/3/2019 12:00:00 PM,PEC,7210
6/3/2019 12:00:00 PM,DEC,11704
6/3/2019 1:00:00 AM,DEC,13520
6/3/2019 1:00:00 AM,PEC,8515
6/3/2019 1:00:00 PM,DEC,12075
6/3/2019 1:00:00 PM,PEC,7883
6/3/2019 2:00:00 AM,DEC,12658
6/3/2019 2:00:00 AM,PEC,7902
6/3/2019 2:00:00 PM,DEC,12777
6/3/2019 2:00:00 PM,PEC,8469
6/3/2019 3:00:00 AM,PEC,7142
6/3/2019 3:00:00 AM,DEC,11814
6/3/2019 3:00:00 PM,DEC,13474
6/3/2019 3:00:00 PM,PEC,8878
6/3/2019 4:00:00 AM,DEC,11218
6/3/2019 4:00:00 AM,PEC,6746
6/3/2019 4:00:00 PM,DEC,14137
6/3/2019 4:00:00 PM,PEC,9066
6/3/2019 5:00:00 AM,PEC,6518
6/3/2019 5:00:00 AM,DEC,10999
6/3/2019 5:00:00 PM,DEC,14614
6/3/2019 5:00:00 PM,PEC,9178
6/3/2019 6:00:00 AM,DEC,10857
6/3/2019 6:00:00 AM,PEC,6077
6/3/2019 6:00:00 PM,DEC,14823
6/3/2019 6:00:00 PM,PEC,9291
6/3/2019 7:00:00 AM,DEC,10521
6/3/2019 7:00:00 AM,PEC,6020
6/3/2019 7:00:00 PM,DEC,15084
6/3/2019 7:00:00 PM,PEC,9379
6/3/2019 8:00:00 AM,DEC,10485
6/3/2019 8:00:00 AM,PEC,6068
6/3/2019 8:00:00 PM,DEC,15323
6/3/2019 8:00:00 PM,PEC,9418
6/3/2019 9:00:00 AM,PEC,6310
6/3/2019 9:00:00 AM,DEC,10675
6/3/2019 9:00:00 PM,DEC,15390
6/3/2019 9:00:00 PM,PEC,9140
6/30/2019 10:00:00 AM,DEC,10955
6/30/2019 10:00:00 AM,PEC,6242
6/30/2019 10:00:00 PM,DEC,15917
6/30/2019 10:00:00 PM,PEC,11165
6/30/2019 11:00:00 AM,DEC,11181
6/30/2019 11:00:00 AM,PEC,6742
6/30/2019 11:00:00 PM,DEC,15780
6/30/2019 11:00:00 PM,PEC,10596
6/30/2019 12:00:00 AM,DEC,15069
6/30/2019 12:00:00 AM,PEC,9467
6/30/2019 12:00:00 PM,DEC,11522
6/30/2019 12:00:00 PM,PEC,7791
6/30/2019 1:00:00 AM,PEC,9101
6/30/2019 1:00:00 AM,DEC,14923
6/30/2019 1:00:00 PM,DEC,12130
6/30/2019 1:00:00 PM,PEC,8600
6/30/2019 2:00:00 AM,DEC,14372
6/30/2019 2:00:00 AM,PEC,8422
6/30/2019 2:00:00 PM,DEC,13280
6/30/2019 2:00:00 PM,PEC,9127
6/30/2019 3:00:00 AM,PEC,7796
6/30/2019 3:00:00 AM,DEC,13547
6/30/2019 3:00:00 PM,DEC,14436
6/30/2019 3:00:00 PM,PEC,9554
6/30/2019 4:00:00 AM,DEC,12942
6/30/2019 4:00:00 AM,PEC,7392
6/30/2019 4:00:00 PM,DEC,15359
6/30/2019 4:00:00 PM,PEC,10273
6/30/2019 5:00:00 AM,DEC,12353
6/30/2019 5:00:00 AM,PEC,7108
6/30/2019 5:00:00 PM,PEC,11231
6/30/2019 5:00:00 PM,DEC,15696
6/30/2019 6:00:00 AM,DEC,11563
6/30/2019 6:00:00 AM,PEC,6923
6/30/2019 6:00:00 PM,DEC,15961
6/30/2019 6:00:00 PM,PEC,11347
6/30/2019 7:00:00 AM,DEC,11038
6/30/2019 7:00:00 AM,PEC,6697
6/30/2019 7:00:00 PM,DEC,16172
6/30/2019 7:00:00 PM,PEC,11498
6/30/2019 8:00:00 AM,DEC,11012
6/30/2019 8:00:00 AM,PEC,6366
6/30/2019 8:00:00 PM,DEC,16250
6/30/2019 8:00:00 PM,PEC,11710
6/30/2019 9:00:00 AM,DEC,10975
6/30/2019 9:00:00 AM,PEC,6264
6/30/2019 9:00:00 PM,PEC,11562
6/30/2019 9:00:00 PM,DEC,16091
6/4/2019 10:00:00 AM,DEC,10844
6/4/2019 10:00:00 AM,PEC,6839
6/4/2019 10:00:00 PM,DEC,14672
6/4/2019 10:00:00 PM,PEC,8705
6/4/2019 11:00:00 AM,DEC,10857
6/4/2019 11:00:00 AM,PEC,7084
6/4/2019 11:00:00 PM,PEC,8378
6/4/2019 11:00:00 PM,DEC,14513
6/4/2019 12:00:00 AM,DEC,14734
6/4/2019 12:00:00 AM,PEC,7750
6/4/2019 12:00:00 PM,DEC,11024
6/4/2019 12:00:00 PM,PEC,7459
6/4/2019 1:00:00 AM,DEC,14332
6/4/2019 1:00:00 AM,PEC,7496
6/4/2019 1:00:00 PM,PEC,8038
6/4/2019 1:00:00 PM,DEC,10988
6/4/2019 2:00:00 AM,PEC,6778
6/4/2019 2:00:00 AM,DEC,13311
6/4/2019 2:00:00 PM,DEC,11447
6/4/2019 2:00:00 PM,PEC,8391
6/4/2019 3:00:00 AM,DEC,11754
6/4/2019 3:00:00 AM,PEC,6289
6/4/2019 3:00:00 PM,DEC,11673
6/4/2019 3:00:00 PM,PEC,8921
6/4/2019 4:00:00 AM,DEC,10952
6/4/2019 4:00:00 AM,PEC,6039
6/4/2019 4:00:00 PM,DEC,11699
6/4/2019 4:00:00 PM,PEC,9372
6/4/2019 5:00:00 AM,DEC,10622
6/4/2019 5:00:00 AM,PEC,6171
6/4/2019 5:00:00 PM,DEC,12103
6/4/2019 5:00:00 PM,PEC,9546
6/4/2019 6:00:00 AM,PEC,6196
6/4/2019 6:00:00 AM,DEC,10497
6/4/2019 6:00:00 PM,DEC,13023
6/4/2019 6:00:00 PM,PEC,9762
6/4/2019 7:00:00 AM,DEC,10237
6/4/2019 7:00:00 AM,PEC,6109
6/4/2019 7:00:00 PM,DEC,13950
6/4/2019 7:00:00 PM,PEC,9791
6/4/2019 8:00:00 AM,DEC,10208
6/4/2019 8:00:00 AM,PEC,6187
6/4/2019 8:00:00 PM,DEC,14619
6/4/2019 8:00:00 PM,PEC,9427
6/4/2019 9:00:00 AM,DEC,10643
6/4/2019 9:00:00 AM,PEC,6358
6/4/2019 9:00:00 PM,DEC,14860
6/4/2019 9:00:00 PM,PEC,9118
6/5/2019 10:00:00 AM,PEC,7326
6/5/2019 10:00:00 AM,DEC,11734
6/5/2019 10:00:00 PM,PEC,8722
6/5/2019 10:00:00 PM,DEC,13842
6/5/2019 11:00:00 AM,DEC,12006
6/5/2019 11:00:00 AM,PEC,7620
6/5/2019 11:00:00 PM,DEC,13682
6/5/2019 11:00:00 PM,PEC,8656
6/5/2019 12:00:00 AM,DEC,14311
6/5/2019 12:00:00 AM,PEC,8380
6/5/2019 12:00:00 PM,DEC,12127
6/5/2019 12:00:00 PM,PEC,7804
6/5/2019 1:00:00 AM,DEC,14049
6/5/2019 1:00:00 AM,PEC,8251
6/5/2019 1:00:00 PM,DEC,12411
6/5/2019 1:00:00 PM,PEC,8119
6/5/2019 2:00:00 AM,DEC,13130
6/5/2019 2:00:00 AM,PEC,7704
6/5/2019 2:00:00 PM,PEC,8688
6/5/2019 2:00:00 PM,DEC,12977
6/5/2019 3:00:00 AM,DEC,12221
6/5/2019 3:00:00 AM,PEC,7254
6/5/2019 3:00:00 PM,DEC,13456
6/5/2019 3:00:00 PM,PEC,9140
6/5/2019 4:00:00 AM,DEC,11824
6/5/2019 4:00:00 AM,PEC,7058
6/5/2019 4:00:00 PM,PEC,9517
6/5/2019 4:00:00 PM,DEC,13862
6/5/2019 5:00:00 AM,DEC,11419
6/5/2019 5:00:00 AM,PEC,7028
6/5/2019 5:00:00 PM,DEC,14285
6/5/2019 5:00:00 PM,PEC,9690
6/5/2019 6:00:00 AM,DEC,10961
6/5/2019 6:00:00 AM,PEC,6928
6/5/2019 6:00:00 PM,DEC,14291
6/5/2019 6:00:00 PM,PEC,9734
6/5/2019 7:00:00 AM,PEC,6662
6/5/2019 7:00:00 AM,DEC,10861
6/5/2019 7:00:00 PM,DEC,14367
6/5/2019 7:00:00 PM,PEC,9462
6/5/2019 8:00:00 AM,DEC,10954
6/5/2019 8:00:00 AM,PEC,6567
6/5/2019 8:00:00 PM,DEC,14288
6/5/2019 8:00:00 PM,PEC,9237
6/5/2019 9:00:00 AM,DEC,11245
