Day,Hour,StorageUniID,Name,Power,EnergyLimit,Charge_St,Discharge_St,Idle_St,storgChrgPwr,storgDiscPwr,storgSOC,storgResUp,storgResDn
1,31,6,JOCA_PS02,155,1867.46988,0,1,0,0,0,1867.46988,155,0
1,31,7,JOCA_PS03,155,1867.46988,0,1,0,0,0,1867.46988,155,0
1,31,8,JOCA_PS04,155,1867.46988,0,1,0,0,19,1845.529926,136,0
1,32,1,BADC_PS01,250,3012.048193,0,1,0,0,0,3012.048193,0,0
1,32,2,BADC_PS02,250,3012.048193,0,1,0,0,250,2723.36459,0,0
1,32,3,BADC_PS03,250,3012.048193,0,1,0,0,250,2723.36459,0,0
1,32,4,BADC_PS04,250,3012.048193,0,1,0,0,49,2955.466207,0,0
1,32,5,JOCA_PS01,155,1867.46988,0,1,0,0,155,1688.486046,0,0
1,32,6,JOCA_PS02,155,1867.46988,0,1,0,0,155,1688.486046,0,0
1,32,7,JOCA_PS03,155,1867.46988,0,1,0,0,155,1688.486046,0,0
1,32,8,JOCA_PS04,155,1867.46988,0,1,0,0,155,1666.546092,0,0
1,33,1,BADC_PS01,250,3012.048193,0,1,0,0,250,2723.36459,0,0
1,33,2,BADC_PS02,250,3012.048193,0,1,0,0,250,2434.680987,0,0
1,33,3,BADC_PS03,250,3012.048193,0,1,0,0,250,2434.680987,0,0
1,33,4,BADC_PS04,250,3012.048193,0,1,0,0,250,2666.782604,0,0
1,33,5,JOCA_PS01,155,1867.46988,0,1,0,0,0,1688.486046,0,0
1,33,6,JOCA_PS02,155,1867.46988,0,1,0,0,155,1509.502212,0,0
1,33,7,JOCA_PS03,155,1867.46988,1,0,0,0,0,1688.486046,0,0
1,33,8,JOCA_PS04,155,1867.46988,0,1,0,0,111,1538.370572,0,0
1,34,1,BADC_PS01,250,3012.048193,0,1,0,0,250,2434.680987,0,0
1,34,2,BADC_PS02,250,3012.048193,0,1,0,0,163,2246.459278,0,0
1,34,3,BADC_PS03,250,3012.048193,1,0,0,0,0,2434.680987,0,0
